modifier	head	modifier_mean	modifier_std	head_mean	head_std	compound_mean	compound_std	1800_local_mi	1810_local_mi	1820_local_mi	1830_local_mi	1840_local_mi	1850_local_mi	1860_local_mi	1870_local_mi	1880_local_mi	1890_local_mi	1900_local_mi	1910_local_mi	1920_local_mi	1930_local_mi	1940_local_mi	1950_local_mi	1960_local_mi	1970_local_mi	1980_local_mi	1990_local_mi	2000_local_mi	1800_log_ratio	1810_log_ratio	1820_log_ratio	1830_log_ratio	1840_log_ratio	1850_log_ratio	1860_log_ratio	1870_log_ratio	1880_log_ratio	1890_log_ratio	1900_log_ratio	1910_log_ratio	1920_log_ratio	1930_log_ratio	1940_log_ratio	1950_log_ratio	1960_log_ratio	1970_log_ratio	1980_log_ratio	1990_log_ratio	2000_log_ratio	1800_ppmi	1810_ppmi	1820_ppmi	1830_ppmi	1840_ppmi	1850_ppmi	1860_ppmi	1870_ppmi	1880_ppmi	1890_ppmi	1900_ppmi	1910_ppmi	1920_ppmi	1930_ppmi	1940_ppmi	1950_ppmi	1960_ppmi	1970_ppmi	1980_ppmi	1990_ppmi	2000_ppmi	1800_sim_bw_constituents	1810_sim_bw_constituents	1820_sim_bw_constituents	1830_sim_bw_constituents	1840_sim_bw_constituents	1850_sim_bw_constituents	1860_sim_bw_constituents	1870_sim_bw_constituents	1880_sim_bw_constituents	1890_sim_bw_constituents	1900_sim_bw_constituents	1910_sim_bw_constituents	1920_sim_bw_constituents	1930_sim_bw_constituents	1940_sim_bw_constituents	1950_sim_bw_constituents	1960_sim_bw_constituents	1970_sim_bw_constituents	1980_sim_bw_constituents	1990_sim_bw_constituents	2000_sim_bw_constituents	1800_sim_with_head	1810_sim_with_head	1820_sim_with_head	1830_sim_with_head	1840_sim_with_head	1850_sim_with_head	1860_sim_with_head	1870_sim_with_head	1880_sim_with_head	1890_sim_with_head	1900_sim_with_head	1910_sim_with_head	1920_sim_with_head	1930_sim_with_head	1940_sim_with_head	1950_sim_with_head	1960_sim_with_head	1970_sim_with_head	1980_sim_with_head	1990_sim_with_head	2000_sim_with_head	1800_sim_with_modifier	1810_sim_with_modifier	1820_sim_with_modifier	1830_sim_with_modifier	1840_sim_with_modifier	1850_sim_with_modifier	1860_sim_with_modifier	1870_sim_with_modifier	1880_sim_with_modifier	1890_sim_with_modifier	1900_sim_with_modifier	1910_sim_with_modifier	1920_sim_with_modifier	1930_sim_with_modifier	1940_sim_with_modifier	1950_sim_with_modifier	1960_sim_with_modifier	1970_sim_with_modifier	1980_sim_with_modifier	1990_sim_with_modifier	2000_sim_with_modifier
china_noun	clay_noun	2.0	1.839732	4.62069	0.997023	3.8518519999999996	1.267944	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015926292367550586	0.0008776254869739804	0.0010379658276135355	0.001202432925412921	0.0012117389938257322	0.0009675914339039779	0.0011666450423357855	0.0013156063561069811	0.0011582147190515562	0.0010975950632796023	0.0007325590893201997	0.0006715286039983133	0.0006165226971101309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.578285304449641e-05	4.707840194841313e-05	0.0001695813348779643	9.05582740012597e-05	8.475724073164544e-05	6.674833795846127e-05	6.749132902297948e-05	5.9961585112718446e-05	3.16759067539731e-05	3.98006084779377e-05	2.6945905316389207e-05	1.4718424556275827e-05	1.3621543798781147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.321496520860224	0.29853271464023684	0.3495221294776672	0.3683995395025171	0.3415616552902919	0.3327724969128139	0.34943478927768645	0.3100145775616907	0.2726558405235634	0.2984647778103795	0.272039163608936	0.26084016277944644	0.23797604397675245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03968186717394806	0.04975229361963835	0.041082213111427165	0.03178672465111347	0.027730910785620483	0.025502201902141437	0.020035727783304	0.012480525249256948	0.01525717496990766	0.014701141582797696	0.011090453959829686	0.015048446056099375	0.02343657947204955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03687182769456731	0.06156178549068185	0.07580418623389093	0.07254638865486923	0.09239683999748448	0.07290079397853487	0.09432873001123968	0.08268915922179508	0.06603198238510034	0.0924476535941494	0.06087645106687506	0.055663431046739036	0.05367245316216557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04217522058188393	0.07111541783650192	0.10597314490684448	0.07233832619214138	0.0867955354019963	0.06911276777541762	0.08407350622876332	0.046662809876291234	0.04400836705837954	0.07138448511053917	0.051351781706639565	0.062185590626325976	0.09772257832835776
cocktail_noun	dres_noun	1.4	1.083205	5.0	0.0	3.038462	1.224141	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.001239069674999807	0.0011238975845092288	0.0010545410494763538	0.0007470940576922775	0.0007473601845710303	0.0007225908058507791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	9.1133094268593e-06	9.635793181165981e-06	1.0612879292405667e-05	3.957485858633807e-05	7.280561340060485e-05	9.329468372822704e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31778966999315195	0.3302329879281442	0.3291640034068898	0.372228368415286	0.3889318687625079	0.3599801901049109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02381262935982311	0.020553369476345826	0.02264780187263871	0.02368333023939613	0.038027103708161016	0.06496263511367435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4031310288463913	0.36437648378622695	0.4551015715111577	0.4231175218399113	0.3849747587261372	0.25161655406518785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021751753145901158	0.009981078406644528	0.021910131443037557	0.027352007838640145	0.032704835213034286	0.040378103432386216
mailing_noun	list_noun	4.6666669999999995	0.537484	4.933333	0.249444	4.6666669999999995	0.471405	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0009733631128231307	0.0018736162669921261	0.002387621269837218	0.002027305769197536	0.002416404737390007	0.002582160464838209	0.002199327303686548	0.002582212924852157	0.002608769815067725	0.004286759022412147	0.0036915592767305812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0001534684376148896	0.0006149575435525763	0.0009909527401436146	0.0008367031868045258	0.0009982006097263134	0.0010732278435451542	0.0008536506409811578	0.0012224237483554811	0.0015103514359049133	0.002985008736265866	0.0025146813986025073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6260936458769875	0.614872389325218	0.6104793178936804	0.5407589984280322	0.5438894009633995	0.5283367441745572	0.4955112260915655	0.4790392830799457	0.4548232922884602	0.4442629990153359	0.4238449481795975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05787192735577201	0.05041878960757322	0.05157489327613363	0.0428972012255188	0.05590341455339482	0.06658612026015216	0.056426077706742565	0.04561690634862185	0.14732592887972168	0.12524440325699426	0.12113845416356435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31204968899152696	0.34404645883216406	0.3401619505045103	0.2967936510538963	0.3169260870426112	0.25870669597441176	0.2710756859200753	0.28998942604582273	0.3326833306443772	0.34473882441865744	0.2649559833615321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18516362190981145	0.14784386199411234	0.15063976599072512	0.1123650541232356	0.1418577143551016	0.17441515592690107	0.1805823526380844	0.15693001721375605	0.15241088681778245	0.15983636429696196	0.16247434684439627
spelling_noun	bee_noun	4.814815	0.77158	0.517241	1.037925	2.448276	1.248066	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.00109551098593348	0.0010747218879666896	0.0008605669131861312	0.0011143761982079171	0.0012676697335436346	0.001125859187706397	0.0010717451487501843	0.0007682397483162786	0.0007971062328426745	0.0007047060152980256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	2.460850083425487e-05	0.0	0.0	3.7633956652991006e-05	3.1703716850053944e-05	1.1873294899658415e-05	2.4673696897725955e-05	5.851999721850144e-05	0.00011515504383159243	8.462541745116e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5143318147500209	0.0	0.0	0.6029947126266936	0.5688597904508099	0.4899483693223242	0.5171070873398048	0.5302625549275213	0.5009249885509394	0.4906957573733059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02587083284575206	0.0	0.0	0.012452256420882029	0.008850528663963594	0.006378660454257039	0.003678237273134829	0.03572723387576155	0.053797703284935966	0.0558413262097561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05904581283185355	0.0	0.0	0.04892716452477349	0.0469381214098062	0.025954041522612728	0.018211399074512462	0.054568811246851534	0.06036676996012413	0.11646728739584344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12310171071901255	0.0	0.0	0.2258542996936456	0.14344829763987246	0.07707576658957672	0.14452466641097658	0.155547250909585	0.13436333088055155	0.12080187092067647
public_noun	service_noun	4.6666669999999995	0.649786	4.766667	0.61554	4.4	0.757188	0.0014749613671424092	0.002999483413507575	0.002651999857226913	0.0017483641499368911	0.002619981705502837	0.0024123878754975675	0.002461517834500132	0.002477968309845212	0.008004739055952175	0.002634426873112901	0.002889953461936532	0.009287911999103336	0.00874402241550883	0.008163580855625184	0.005648024726383016	0.007000077175564882	0.0068552691328288675	0.006003765817038325	0.004206934923634502	0.002871749681623235	0.002535563573552839	0.0	0.0	0.00011920507946700544	0.00015416026481045582	0.00015443318536168454	0.00035270555559801874	0.0003480410843698831	0.00013899454244818604	0.004011254279101662	0.0010061191179952089	0.001168353794822879	0.004950027442788417	0.004479336585712426	0.004217368214143674	0.0025306644174320674	0.003376704735562504	0.003403488690275347	0.0028234445035823174	0.0019489255986392558	0.0011731868822617518	0.001002254621860284	0.0	0.0	0.20386105295613585	0.2113877224898044	0.18033385445907305	0.2103898664311495	0.20364197771343487	0.12527901033828134	0.2751819334308556	0.21394456446224666	0.21309644337550795	0.2652552080535919	0.2455440862683849	0.22933374014627644	0.19945663620802734	0.19345260831923766	0.18642110682728574	0.16325720785657544	0.15155836238508208	0.1306998161363633	0.1238916638200675	0.0	0.0	0.004698169068124292	0.0005355219687139776	0.03835897634629476	0.0550441514997297	0.04783074061665574	0.036659234209148836	0.09329620390464538	0.07243210931662007	0.07275012934323861	0.13379262097997993	0.12953793970385818	0.12334192270071792	0.13051859490687745	0.15964649739915968	0.15866556527890846	0.14805160406890416	0.12988152409213372	0.1056894598651335	0.08777437322185469	0.0	0.0	0.20682780655684135	0.052390168669364	0.2668592099023849	0.12329274276320565	0.16363444602646288	0.057319979947325565	0.23906033186032946	0.11985200613862115	0.17371981823819693	0.3694286474277584	0.3528935056001434	0.3017625996896401	0.2853315208279875	0.3265771393410409	0.29318262302105463	0.2284743557555633	0.15901525317660845	0.11281118163283273	0.10680100237497406	0.0	0.0	0.011805124517583842	0.017844989381941758	0.034955547614203435	0.06006326338026818	0.04589638669117058	0.043797180190343066	0.2206629039950269	0.17267869874485792	0.1411392263059137	0.20533847756676693	0.17739155002829618	0.15403891409031314	0.15659888409562736	0.17539524271510265	0.1595740622718186	0.14007724780647826	0.14154924100322705	0.13690521956764606	0.15858642209566054
head_noun	teacher_noun	2.931034	1.507019	4.517241	1.070633	4.0	1.164965	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015771835402163092	0.0008412315917636702	0.0009415119423185727	0.0011783798437321135	0.0011523257736644086	0.0009327613379077573	0.0011358133534000408	0.0013108610555781538	0.0011961624915996331	0.0011654698529493513	0.0008425510555028407	0.0007967684919332472	0.0008276121063251389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22048602143354e-05	2.1242616160495236e-05	9.717948710772597e-05	6.332900914391259e-05	3.706904305298169e-05	3.3676317082522085e-05	3.879411942176313e-05	4.717403925716298e-05	4.7990454326694755e-05	7.321181960074625e-05	8.914688481132693e-05	8.696277111230443e-05	0.00014209522140422925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24357192612357026	0.1914300823700016	0.24522951532163725	0.21161809613623556	0.16701067557712276	0.15370449068602832	0.1887361268266441	0.1814931491490568	0.17239021297526014	0.1820893459774436	0.18692714000294866	0.17405998819295984	0.18805932785137927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02901474129077409	0.0539194133802072	0.05140380225675184	0.05160402070521602	0.03970537729342085	0.04494138326464159	0.07875236427742588	0.07565930317176169	0.07716508164608846	0.07891013391779991	0.07216722430755261	0.06406650684280507	0.07337654969807411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7342252470236172	0.6236003812330487	0.7224510401897455	0.6857102618971013	0.6662058153621884	0.6867731902873404	0.7416238741934232	0.7320708747667557	0.8000822620045607	0.5576919714433555	0.4548667887106633	0.4618150271612223	0.5845433221354449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08979513938214527	0.16642960768424667	0.1201998338756032	0.13970225557478044	0.13889730927411267	0.11620516556635466	0.1874721890772208	0.16479502802182106	0.15723093895061693	0.15136900507458967	0.12964726839304644	0.13782129857107214	0.22656459424141376
video_noun	game_noun	4.5	0.718795	5.0	0.0	4.6	0.61101	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010393318247061756	0.0007746880476110046	0.0008603955741017509	0.0019877961214218643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.097743065935825e-16	5.8445415804187977e-05	0.00015067900091983094	0.0010537720302606114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3347311867181566	0.31333576019332804	0.3717037613934359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06747705556275574	0.08113625835708696	0.10517301203774647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07269399508611947	0.12753215775500892	0.1930279198007641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061381074872431975	0.13390392401213905	0.3266595976634885
spinning_noun	jenny_noun	4.6666669999999995	0.544331	0.413793	0.766418	2.275862	1.079481	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010393318247061756	0.0006924963891549104	0.0006596154599099478	0.0005959437107901581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.097743065935825e-16	5.252610847322406e-16	8.618235839618159e-06	7.666591324296459e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8252492015754973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05119767547429052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12388192511009755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4132780099178278	0.0
think_noun	tank_noun	3.9615379999999996	1.055417	0.466667	0.618241	2.038462	1.125945	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010721571597955642	0.0008421786544529652	0.0010849457582977778	0.0013524522587671053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.690778249173846e-05	0.00012997677452862856	0.0003836167422274876	0.0006627537176702929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5800254491641563	0.5743827695980255	0.5589440402081863	0.5473081444023908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01822956177099136	0.017990244349935586	0.02082247805804976	0.02751705081443561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12600428405971525	0.07170181287618722	0.10496808596077252	0.1099856386431919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14223078975467504	0.2511369054290796	0.24168646824463946	0.2627433505618963
cash_noun	cow_noun	4.222222	1.06574	0.37037	0.727662	1.555556	1.099944	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010393318247061756	0.0007107169401020534	0.0006822832095236352	0.0006441000196616057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.097743065935825e-16	1.133894085957004e-05	2.1479456162998232e-05	3.1928673522672194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21071024125592588	0.2339743279407584	0.232033778283238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385341576722016	0.03315044609459079	0.03155802477940773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1429852829332432	0.14354099263247794	0.15497367172729926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2456142601584777	0.21626270859577088	0.1948850947023387
swan_noun	song_noun	0.37931	0.6110359999999999	1.107143	1.1445299999999998	0.827586	0.912328	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015982251411026448	0.0009405567778501748	0.000810126932993617	0.0010948380006054472	0.0010747218879666896	0.0009180511688575963	0.0010616651748363165	0.0012253979090005574	0.0011207104669825154	0.001055122846094313	0.0007001944283098619	0.0006554894767056572	0.0006047327423408908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.537739295020954e-05	9.638383206624498e-05	2.576673009756109e-05	2.409604557460745e-05	0.0	3.945069521728145e-05	0.0	0.0	7.507979168434722e-06	1.1267409866289987e-05	5.3485472926378486e-06	3.9610750327031256e-06	6.246445904019303e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.478273753781619	0.4886051845481189	0.4290532730468331	0.4967297766171058	0.0	0.5122548839262052	0.0	0.0	0.3413073022241402	0.3613643944654269	0.31052215358568297	0.2955987228140345	0.3114671128508789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031054369326299577	0.00723468885441021	0.000770295868423266	0.0011255055634121942	0.0	0.002308941228142341	0.0	0.0	5.365895908484398e-05	7.128010776257387e-05	3.1443406527060825e-05	2.551110587320079e-05	4.627189394312649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03593329290727042	0.0574256806775982	0.01677100404495151	0.015419834319396275	0.0	0.020262009774974932	0.0	0.0	0.002967085272008507	0.003335397381219529	0.002583088170961289	0.0019617632195470898	0.0027599696755804303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08642227531564835	0.1259835106705573	0.04593021779486985	0.07299076890835626	0.0	0.11395420561853906	0.0	0.0	0.018084737769777905	0.021370799222883458	0.012172796453695676	0.013004171767014015	0.01676536316776573
monkey_noun	busines_noun	0.666667	1.01105	1.851852	1.296825	0.7241380000000001	0.689655	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008957550827047709	0.0010933761834000847	0.0012526358720468915	0.0011276177780555517	0.0010541944377901132	0.0007089312017321251	0.0006649982764976244	0.0006184270457036372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	2.256800966394385e-05	2.0612490181937783e-05	1.8360775787416682e-05	1.1512064619797685e-05	9.100959523201583e-06	1.0054959779581914e-05	9.347718402199934e-06	1.440692177589039e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3578381826127681	0.35461030894515244	0.319466980783649	0.2612208442346133	0.20956799076042384	0.20176574414491766	0.19293155904379405	0.21201552906653173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02467218368757596	0.023124550137677842	0.016341150964907125	0.010632649908814042	0.008238199692549346	0.007235989778051597	0.007343342698898574	0.007775295253761394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14926917412068835	0.3245698483730097	0.29160683744804605	0.22463822312274886	0.19003270309673614	0.15825994175915148	0.14476778958911873	0.18755177573354134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08866008251389378	0.05926990724119523	0.051225681770535436	0.03652872090272006	0.0251463427137274	0.025142612220051142	0.02259109453825048	0.02593650360240486
snake_noun	oil_noun	0.37037	0.55432	0.814815	1.248318	0.75	1.12202	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0007999010900245724	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010493659589932234	0.0006995589889201359	0.0006586916473217807	0.0006063123861286528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.983755194110745e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.888717728863519e-06	3.964021438692508e-06	5.3779814732861735e-06	6.420056503106608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18801331564244456	0.16390926380941967	0.18682492006531115	0.19471538944887545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005442683961510786	0.0051802386166982396	0.006322725030380099	0.007180100431736394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09585105095444592	0.1119738150733442	0.04450750720094153	0.010904465817430604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02680669944709021	0.01951529142841309	0.011779258405593324	0.009407885008507763
smoking_noun	gun_noun	0.714286	0.749149	1.0	0.942809	0.714286	0.839096	0.0014749613671424092	0.002999483413507575	0.0024208935182182282	0.0014499224296029812	0.0023047574566270298	0.001750242914637838	0.0017945092341890485	0.002142577497505777	0.0015032462619603876	0.0008374039329700032	0.0007713107575491188	0.0010589172196877805	0.0010747218879666896	0.0008605669131861312	0.0010616651748363165	0.0012253979090005574	0.0011098925052938973	0.0010608992912925948	0.0007592874007096421	0.0007698961073369213	0.0009374514796348113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.367530408822657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5393490135952217e-05	4.9245111569318326e-05	9.028158574993621e-05	0.0002607449145489459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34740310482907544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3584138800920305	0.3942737725359786	0.3928159715478625	0.4058135461363749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006572784500696598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008786090411825397	0.013072350483254924	0.020128814270113968	0.027811019186361446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02513854816040346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02851220914496761	0.05847287479390517	0.08272512425036528	0.08682548727840063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028058303545051448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02544992470553613	0.07733246807764975	0.18104500845156893	0.2810679265740277
